Pc,HPFTP_w,HPOTP_w,LPFTP_w,LPOTP_w,PBOBP_w,Pc_FPB,Pc_OPB,MFV_m,MOV_m,OPOV_m,FPOV_m,T_Nozzle_Cooling_exit,HGM_Temp,Man_OX_Temp,Man_H2_Temp,Man_MCC_COOL_Pres,HPFTP_p_pump_out,HPOTP_p_pump_out,LPFTP_p_pump_out,LPOTP_p_pump_out,PBOBP_p_pump_out,HPFTP_T_turb_inlet,HPOTP_T_turb_inlet,LPFTP_T_turb_inlet,LPOTP_T_turb_inlet
194.31,44217,27274,29191,4134.6,27274,375.23,348.68,74.339,379.68,12.215,32.509,235.84,675.75,108.04,62.243,219.4,412.95,296.764,34.4253,19.0829,550.722,943.159,618.851,408.037,104.982
194.37,44353,27371,29214,4147.2,27371,375.55,349.53,74.111,380.31,12.267,32.611,236.27,680,109.1,62.991,219.57,412.044,297.018,34.1765,19.051,551.336,950.453,620.288,411.229,105.892
193.04,44308,27202,29222,4118.6,27202,373.27,346.59,73.804,377.27,12.03,32.448,236.35,677.51,109.38,63.115,218.28,410.934,292.866,34.1651,18.844,543.746,953.838,609.246,409.904,106.181
194,44104,27210,29006,4117,27210,374.01,347.85,73.697,380.75,12.16,32.288,236.09,677.77,107.91,62.262,219.08,411.85,294.082,33.9745,18.8403,547.324,939.849,618.541,418.687,104.897
194.02,44152,27224,29085,4125.3,27224,374.87,347.97,74.244,379.15,12.17,32.402,235.41,674.49,108.02,62.019,219.16,412.912,295.49,34.2334,19.0073,548.638,936.956,618.031,412.035,104.98
193.19,44189,27141,29218,4107.9,27141,372.89,346.19,73.951,377.51,12.003,32.314,236.43,674.09,108.76,62.649,218.29,409.362,292.112,34.27,18.7929,542.834,947.185,608.444,408.131,105.656
194.91,44297,27395,29264,4144.8,27395,375.75,349.87,73.711,383.17,12.381,32.55,237.72,684.43,108.66,63.056,220.16,412.754,296.713,34.4009,18.9243,552.052,950.27,635.588,410.295,105.505
195.98,44211,27453,29070,4155.2,27453,377.54,352.04,74.416,384.48,12.443,32.666,235.05,680.06,108.31,61.952,220.85,415.523,298.555,34.2788,19.0217,555.357,941.823,627.164,415.538,105.18
193.77,44239,27353,29166,4146.7,27353,375.17,349.13,74.391,377.73,12.202,32.544,235.37,675.57,110.12,62.33,219.39,412.089,295.969,34.2718,19.0495,548.769,947.11,613.507,408.031,106.786
193.35,44123,27162,29127,4115.1,27162,373.55,346.8,74.221,377.27,12.042,32.329,235.3,672.11,108.57,62.046,218.51,411.211,293.528,34.2845,18.9177,544.946,941.255,608.324,409.163,105.474
193.52,44300,27364,29135,4151.3,27364,374.63,348.27,74.181,377.55,12.215,32.483,235.19,676.72,109.98,62.697,218.73,412.121,296.94,34.065,19.139,550.409,942.729,618.281,412.277,106.651
194,44083,27215,29161,4120.5,27215,374.95,348.23,74.39,378.69,12.149,32.418,235.59,673.23,108.67,61.704,219.6,412.584,293.896,34.5516,18.8836,545.859,941.172,615.516,405.374,105.556
194.37,44365,27277,29233,4133.5,27277,375.71,348.65,74.277,379.94,12.207,32.627,236.51,677.94,108.08,62.874,219.4,412.946,296.459,34.2816,19.0437,550.088,946.84,619.393,409.442,105.019
193.63,44249,27286,29171,4137.4,27286,374.75,347.9,74.466,377.18,12.144,32.501,234.86,673.55,109.52,62.281,218.81,412.636,295.533,34.3136,19.0518,547.865,942.401,612.926,407.743,106.277
195.12,44422,27443,29208,4157.2,27443,376.79,351.05,74.244,382.11,12.341,32.815,236.48,682.41,108.98,62.977,220.09,415.064,298.339,34.2513,19.0796,553.818,956.28,619.89,412.377,105.77
194.07,44065,27211,29154,4116.3,27211,373.61,347.5,74.211,379.56,12.102,32.298,235.97,672.72,108.73,61.857,218.82,411.018,293.035,34.4412,18.7866,545.235,941.317,611.213,408.803,105.614
193.5,44092,27297,29040,4132.7,27297,372.81,347.16,73.916,378.48,12.132,32.193,235.57,674.16,110.03,62.169,218.13,410.217,293.877,34.007,18.8711,546.565,937.493,613.503,416.234,106.728
194,44280,27336,29332,4146.9,27336,375.07,348.95,74.401,378.37,12.223,32.611,236.49,676.76,109.08,62.52,219.4,412.718,297.394,34.6911,19.1576,551.087,953.436,617.521,400.761,105.874
192.07,44139,27029,29143,4089.8,27029,370.99,343.63,73.787,374.74,11.828,32.115,235.09,670.51,109.29,62.607,216.95,408.249,289.187,34.0649,18.6664,537.454,941.923,600.553,410.86,106.155
194.29,44269,27169,29152,4108,27169,374.35,347.89,73.713,381.52,12.108,32.46,236.61,679.6,107.27,62.99,219.18,411.089,293.429,34.0454,18.7669,546.204,950.53,613.952,415.687,104.349
193.97,44263,27365,29084,4155.5,27365,376.69,349.68,74.82,377.09,12.266,32.63,234.07,673.46,109.55,61.938,219.75,414.265,298.282,34.1967,19.2656,551.893,936.631,617.769,409.16,106.265
193.39,44130,27154,29033,4115.4,27154,374.2,347.22,74.652,376.19,11.996,32.395,233.58,668.45,108.83,61.696,218.54,411.455,293.414,34.0861,18.9436,544.214,937.442,599.081,411.41,105.704
194.36,44320,27364,29185,4150.2,27364,375.73,349.53,74.226,379.98,12.282,32.615,236.08,679.03,108.62,62.681,219.54,413.537,298.242,34.2619,19.1713,553.093,947.536,621.326,410.676,105.464
192.18,44101,27160,28918,4110.5,27160,371.25,344.26,73.797,375.04,11.93,32.013,234.72,670.1,110.67,62.324,216.74,408.688,290.281,33.5585,18.7148,539.748,928.577,605.26,421.994,107.331
194.57,44528,27281,29301,4139.3,27281,377.55,349.36,75.111,378,12.167,32.953,234.82,674.29,108.33,62.781,219.7,415.252,297.319,34.4361,19.1706,549.953,949.84,609.771,403.301,105.227
195.3,44436,27302,29295,4135.8,27302,377.43,350.24,74.38,382.36,12.303,32.832,236.59,681.1,107.04,62.979,220.47,414.919,297.8,34.4677,19.0688,552.67,952.066,624.866,407.33,104.096
194.78,44491,27309,29270,4138.7,27309,376.57,349.75,74.097,381.09,12.247,32.849,236.6,683.02,107.61,63.365,219.9,415.163,297.693,34.2926,19.0972,552.048,959.553,619.376,409.768,104.598
192.43,44315,27426,29289,4164.2,27426,373.51,346.92,74.386,373.56,12.173,32.428,235.38,673.69,112.55,62.757,217.94,410.812,295.92,34.3939,19.1588,547.436,943.788,618.318,401.83,108.867
193.28,44202,27173,29140,4121.4,27173,374.73,346.93,74.624,375.8,12.061,32.454,234.53,670.36,108.77,61.972,218.71,412.641,294.478,34.3259,19.0402,545.525,936.774,610.226,406.386,105.639
194.96,44391,27360,29197,4145.9,27360,376.79,350.62,74.356,381.37,12.283,32.777,236.14,680.16,108.23,62.835,220.15,413.954,297.843,34.2158,19.088,552.665,953.23,616.886,411.515,105.126
194.27,44249,27244,29393,4124.3,27244,374.83,348.08,74.024,380.38,12.209,32.541,237.48,679.27,108.09,62.7,219.61,412.835,294.949,34.8622,18.9088,547.95,953.811,625.528,399.798,105.042
193.62,44286,27197,29133,4120,27197,374.89,347.84,74.425,377.33,12.047,32.557,235.12,673.49,108.91,62.481,218.95,411.863,293.725,34.095,18.9154,544.847,946.735,603.993,410.749,105.768
192.68,44093,27227,29144,4123.4,27227,372.11,346.32,73.895,376.07,12.016,32.248,235.6,673.59,110.36,62.22,217.92,410.57,292.447,34.3027,18.8439,543.133,948.419,605.658,408.667,107.032
194.54,44393,27406,29412,4152.8,27406,375.42,349.55,74.285,380.26,12.281,32.704,236.97,680.06,109.5,63.09,219.56,412.42,297.29,34.6844,19.0623,551.603,958.826,621.283,401.284,106.233
193.07,44101,27167,29097,4110.4,27167,372.62,346.25,73.757,377.76,12.031,32.204,235.98,674.57,109.21,62.382,218.26,409.676,291.798,34.0916,18.752,542.711,942.275,610.985,413.112,106.054
194.17,44356,27276,29133,4134.4,27276,375.52,348.53,74.503,378.71,12.145,32.615,235.24,674.82,108.67,62.641,218.99,412.681,296,34.0406,19.0441,548.986,943.656,609.963,413.085,105.536
195.41,44464,27357,29182,4148.9,27357,378.9,351.91,74.641,381.79,12.351,32.987,235.54,681.19,107.29,62.761,221.17,416.311,299.56,34.2362,19.2188,554.942,952.489,620.898,410.542,104.291
194.8,44287,27275,29239,4125.4,27275,376.01,349.58,73.89,382.36,12.26,32.622,237.27,682.17,107.77,62.84,220.3,413.327,295.186,34.409,18.8537,548.979,953.412,624.615,409.429,104.753
194.8,44352,27318,29129,4131.7,27318,375.85,349.6,74.01,382.03,12.225,32.642,236.24,680.8,108.55,62.95,219.7,413.232,295.073,34.0139,18.8413,548.826,950.913,616.472,416.705,105.436
193.52,44187,27202,29068,4121.3,27202,375,348,74.074,378.03,12.133,32.438,235.48,676.02,108.49,62.314,219.41,412.148,294.406,34.0633,18.9535,546.339,941.49,615.867,412.74,105.397
193.26,44457,27211,29167,4128.4,27211,375.06,347.21,74.57,375.68,12.022,32.678,234.53,673.43,109.04,62.978,218.33,412.849,295.14,33.9835,19.0854,546.212,947.36,602.69,410.837,105.869
193.87,43983,27165,29023,4108.2,27165,373.12,347.07,73.821,380.17,12.099,32.158,235.61,674.14,108.06,61.769,218.73,410.973,292.651,34.1781,18.7517,545.077,936.705,614.496,415.424,105.043
193.86,44357,27382,29142,4148.3,27382,374.76,348.17,74.162,378.65,12.215,32.511,235.89,677.42,110.35,62.917,218.6,412.353,295.706,34.0013,18.9888,548.891,942.378,618.8,414.489,106.984
193.33,44369,27256,29110,4133.6,27256,375.4,347.62,74.728,375.48,12.066,32.624,234.08,671.8,109.97,62.488,218.6,413.138,294.623,34.0118,19.0324,545.457,941.158,605.118,410.721,106.678
194.91,44404,27258,29381,4131.5,27258,376.31,349.93,74.223,381.64,12.233,32.81,237.39,681.37,106.61,63.097,220.24,413.5,297.915,34.6443,19.1181,552.623,962.833,617.976,402.84,103.717
195.92,44556,27360,29178,4144.4,27360,378.84,352.2,74.279,384.38,12.363,33.041,236.75,685.45,106.52,63.368,221.13,416.371,299.43,34.0345,19.1223,555.73,958.661,621.212,416.416,103.624
194.26,44199,27063,29194,4089.6,27063,374.25,347.5,73.799,381.32,12.034,32.43,237.14,677.57,106.4,62.74,219.44,410.162,291.917,34.2227,18.6749,543.596,951.503,610.03,411.61,103.61
193.62,44185,27190,29221,4115.8,27190,373.59,346.95,74.076,378.43,12.071,32.38,235.96,674.68,108.71,62.443,218.63,411.087,293.187,34.4078,18.8403,544.797,946.687,611.886,407.294,105.6
193.42,44314,27261,29344,4131.7,27261,374.11,347.53,74.158,377.33,12.112,32.552,236.32,676.83,109.38,62.9,218.82,411.595,294.841,34.5668,18.993,546.693,955.708,613.431,401.86,106.163
195,44303,27188,29129,4110.7,27188,376.12,349.23,73.81,383.34,12.209,32.601,237.11,681.89,106.36,62.913,220.18,413.246,294.761,34.0735,18.814,548.633,949.075,621.402,416.531,103.532
194.88,44229,27283,29126,4130.6,27283,376.52,350.57,74.261,381.53,12.236,32.683,236.21,679.05,107.76,62.24,220.5,414.21,296.155,34.3012,18.9619,550.118,952.802,613.779,411.369,104.735
193.73,44464,27232,29190,4124.6,27232,375.06,347.82,73.97,378.76,12.098,32.666,236.04,679.81,108.53,63.453,218.85,412.815,294.684,33.9612,18.9395,546.742,954.044,611.469,414.065,105.428
194.88,44275,27236,29118,4124.1,27236,376.34,349.29,74.686,380.46,12.157,32.662,234.92,673.97,107.73,62.098,219.67,414.275,295.419,34.2539,18.948,548.553,943.261,608.955,411.738,104.726
195.55,44639,27499,29315,4172.7,27499,378.71,353.08,74.549,382.21,12.398,33.184,237.25,685.38,108.39,63.566,220.98,416.036,301.537,34.2747,19.3282,558.16,969.884,616.343,408.738,105.218
194.24,44336,27262,29115,4133,27262,375.81,349,74.275,379.52,12.179,32.638,235.93,677.53,107.89,62.668,219.42,413.612,296.742,34.057,19.0868,550.359,946.909,613.426,413.914,104.85
194.51,44383,27336,29217,4139.3,27336,375.1,349.17,73.611,382.26,12.286,32.556,237.09,684.13,107.97,63.503,219.5,411.503,297.078,34.0428,19.0066,552.269,952.604,626.627,415.264,104.906
195.2,44271,27161,29242,4108.6,27161,376.22,350.16,74.021,383.33,12.169,32.724,237.05,681.18,105.66,62.689,220.65,413.24,295.421,34.4535,18.8784,549.41,962.095,611.742,408.849,102.922
195.41,44391,27269,29269,4128.1,27269,377.62,351.06,74.27,383.01,12.273,32.881,236.9,682.36,106.63,62.887,221.03,414.777,297.061,34.4507,18.9925,551.62,960.059,618.616,407.738,103.744
194.58,44284,27284,29160,4133.3,27284,375.75,349.1,74.298,380.59,12.221,32.581,235.71,677.22,108.02,62.501,219.57,413.186,296.399,34.2384,19.0166,550.375,944.485,617.964,411.701,104.96
194.5,44308,27188,29165,4114.4,27188,375.3,348.67,74.089,380.99,12.112,32.626,236.21,678.37,107.21,62.743,219.46,413.236,294.583,34.1933,18.8746,547.483,953.453,609.274,412.929,104.285
193.55,44333,27295,29289,4133,27295,374.34,347.8,73.685,379.02,12.193,32.509,237.17,681.61,109.39,63.28,219.12,411.77,294.684,34.3427,18.914,547.199,954.168,624.057,407.561,106.166
194.08,44028,27126,29117,4100.3,27126,373.05,346.72,73.712,381.17,12.1,32.149,236.29,675.26,107.26,62.147,218.8,409.64,292.408,34.2598,18.711,545.015,937.713,618.702,413.366,104.347
194.54,44414,27337,29140,4146.2,27337,376.52,350.04,74.269,380.35,12.261,32.731,235.65,679.95,108.01,62.987,219.81,413.512,298.424,33.9886,19.1806,553.243,949.56,617.285,414.614,104.933
195.11,44529,27401,29452,4157.9,27401,377.64,351.24,74.638,380.74,12.326,33.052,236.7,681.97,108.08,63.167,220.58,415.84,300.005,34.8216,19.2765,555.234,967.643,619.349,398.088,104.969
193.2,44251,27310,29019,4144.9,27310,374.88,348.57,74.31,376.23,12.146,32.498,235.01,674.69,109.83,62.369,218.94,411.998,296.44,33.8444,19.1545,548.986,942.648,608.997,414.87,106.529
192.41,43986,27072,29340,4094.3,27072,370.44,343.42,73.841,375.73,11.926,31.978,236.7,669.67,109.58,62.108,217.2,407.833,289.278,34.8135,18.632,538.252,939.667,613.796,398.804,106.402
194.55,44450,27386,29101,4153.7,27386,377.06,350.76,74.215,380.39,12.298,32.809,235.79,681.87,108.51,63.086,220.09,414.495,298.831,33.8799,19.197,553.791,952.314,617.827,416.646,105.361
193.63,44091,27173,29018,4115.6,27173,374.5,348.27,74.321,377.79,12.049,32.427,234.26,672.5,108.51,61.745,219.24,412.073,293.565,34.1135,18.8981,545.015,944.666,601.891,412.629,105.425
192.49,43951,27038,28994,4089.8,27038,370.49,343.98,73.773,376.29,11.865,31.923,234.74,668.35,108.81,61.864,216.92,407.774,289.601,33.9478,18.6567,539.18,932.4,600.691,416.5,105.737
194.39,44311,27417,29137,4159.5,27417,376.37,350.43,74.223,379.95,12.339,32.666,236.25,680.34,109.06,62.57,219.98,414.5,299.049,34.2087,19.2239,554.287,948.227,623.376,411.769,105.828
192.95,44197,27125,29250,4110.3,27125,373.05,345.92,74.071,376.41,12.002,32.349,235.95,673.36,108.46,62.542,218.25,410.452,293.117,34.4278,18.9201,543.843,946.809,609.852,404.666,105.393
193.14,44206,27200,29093,4119,27200,372.76,346.04,73.758,377.92,12.068,32.227,236.36,675.33,108.97,62.773,217.89,409.697,293.433,33.9079,18.8798,545.373,938.452,615.028,416.281,105.824
195.66,44454,27359,29209,4143,27359,378.25,351.9,74.502,383.02,12.316,32.968,236.14,681.89,107.55,62.876,220.99,415.599,298.009,34.2651,19.0436,553.125,958.121,616.133,411.35,104.536
193.63,44172,27265,29097,4125.6,27265,373.14,346.72,73.664,379.68,12.163,32.217,236.39,677.32,109.22,62.663,218.27,410.587,293.718,34.0212,18.8272,546.603,937.116,623.026,416.524,106.031
194.09,44296,27381,29211,4152.2,27381,375.35,350.18,74.103,379.41,12.245,32.675,236.16,680.44,109.26,62.703,219.74,413.355,297.721,34.3434,19.1371,552.003,960.107,613.269,408.464,106.022
194.38,44235,27166,29202,4112.1,27166,375.5,348.07,74.543,379.42,12.098,32.561,235.38,673.29,107.72,62.176,219.45,412.854,293.813,34.4412,18.8653,545.674,943.674,610.793,406.894,104.736
193.53,44154,27349,28966,4142,27349,373.75,348.14,73.848,378.72,12.188,32.304,235.42,676.87,110.22,62.334,218.56,411.645,294.958,33.7907,18.9381,548.169,939.37,615.418,420.31,106.881
193.99,44232,27263,29097,4128.3,27263,374.37,347.73,73.709,380.56,12.22,32.353,236.36,679.44,108.13,62.789,218.97,411.756,295.52,34.0018,18.9535,549.426,939.301,626.283,416.809,105.068
193.46,44215,27149,29224,4105,27149,372.89,346.54,73.724,379,12.016,32.335,236.7,676.71,108.59,62.928,218.46,409.138,291.613,34.204,18.6984,542.626,951.691,609.12,410.371,105.51
194.53,44234,27303,29053,4134.4,27303,375.33,349.13,74.016,381.26,12.241,32.49,235.75,678.68,108.15,62.464,219.44,413.221,296.268,34.0057,18.9802,550.688,942.248,619.607,417.67,105.074
194.11,44393,27387,29143,4154.1,27387,375.36,348.65,74.374,378.79,12.24,32.6,235.3,676.92,109.57,62.83,218.71,413.536,297.721,34.0455,19.1575,551.937,942.084,618.158,413.98,106.283
195,44496,27398,29210,4148,27398,376.84,350.69,73.802,382.96,12.344,32.813,236.94,686.55,108.26,63.618,220.25,414.392,297.794,34.0422,19.0185,553.175,958.482,626.112,415.715,105.152
194.67,44162,27369,29229,4146.3,27369,375.4,349.67,74.396,380.59,12.292,32.515,235.76,676.38,109.08,62.001,219.78,413.107,296.868,34.6346,19.0319,551.381,945.548,621.464,405.274,105.869
194.88,44489,27450,29204,4163.8,27450,377.36,351.35,74.36,380.91,12.349,32.897,235.95,682.49,108.9,63.141,220.24,415.093,299.713,34.1453,19.2342,555.305,956.754,619.419,412.084,105.687
193.94,44174,27161,29250,4114.7,27161,374.5,347.17,74.776,377.5,12.046,32.469,235.02,669.27,108.37,61.853,218.8,411.9,293.679,34.639,18.9197,544.947,941.396,606.515,401.957,105.303
193.8,44214,27184,29198,4116.2,27184,374.18,347.49,74.365,378.14,12.049,32.464,235.37,672.92,108.58,62.328,218.8,411.09,293.487,34.335,18.8756,544.991,946.913,605.731,407.597,105.484
193.79,44368,27274,29148,4134.3,27274,374.78,348.47,74.056,378.75,12.132,32.599,235.79,678.45,108.61,63.049,218.91,412.158,296.078,33.9769,19.0513,549.191,952.594,609.664,414.191,105.478
194.5,44546,27368,29303,4153.4,27368,377.49,350.16,74.648,378.95,12.273,32.929,235.67,679.47,108.74,63.226,220.04,414.551,298.725,34.3124,19.2354,552.704,953.993,618.745,405.837,105.557
195.83,44515,27381,29258,4154.4,27381,380,352.68,74.809,382.49,12.422,33.116,236.37,682.34,106.8,62.793,221.76,417.58,300.949,34.4526,19.3058,557.082,954.165,626.492,406.412,103.854
192.95,44182,27316,29123,4141.7,27316,373.64,347.01,74.399,375.34,12.106,32.365,234.01,671.72,111.09,62.09,218.14,412.022,294.288,34.2477,18.9959,545.563,939.027,610.905,408.421,107.642
194.11,44315,27335,29176,4144,27335,375.89,349.32,74.356,378.82,12.227,32.643,235.33,677.53,109.19,62.556,219.6,413.651,296.688,34.2678,19.0804,550.058,948.051,616.855,409.275,105.973
193.84,44172,27308,29068,4139.1,27308,374.25,348.2,74.368,378.23,12.156,32.395,234.95,673.08,109.51,62.059,218.65,411.838,295.64,34.1013,19.0242,548.79,939.04,610.577,413.459,106.258
193.42,44368,27187,29202,4125.6,27187,375.07,348.05,74.43,376.54,12.041,32.691,235.13,675.07,108.11,62.754,218.96,413.006,295.896,34.2175,19.131,547.663,955.162,602.1,407.496,105.05
194.24,44310,27466,29138,4169.4,27466,376.19,350.45,74.399,378.97,12.348,32.646,235.1,678.59,109.91,62.472,219.73,413.916,299.525,34.1958,19.2817,554.801,945.854,621.95,410.944,106.561
194.88,44422,27456,29125,4163.5,27456,376.94,351.06,74.339,381.08,12.351,32.781,235.8,681.09,109.11,62.889,219.97,414.667,299.346,34.0173,19.1979,555.08,950.114,619.938,415.515,105.871
193.58,44196,27301,29073,4138.5,27301,374.52,348.14,73.985,378.41,12.207,32.38,235.49,676.98,109.22,62.437,219.04,411.78,295.922,34.0284,19.0447,549.215,939.583,620.683,414.237,106.007
193.66,44181,27125,29119,4101.1,27125,372.93,347.06,73.241,381.04,12.062,32.297,237.74,681.02,107.14,63.067,218.8,409.719,292.695,33.9613,18.7371,545.165,953.16,613.74,417.408,104.243
193.95,44392,27288,29249,4137.4,27288,375.26,348.62,74.286,378.54,12.156,32.673,235.79,677.76,108.7,62.985,219.13,412.799,296.443,34.2728,19.083,549.496,953.765,611.987,408.179,105.55
191.97,44260,27232,29151,4132.2,27232,372.16,345.36,74.185,372.97,11.96,32.321,234.52,671.17,111.02,62.67,217.13,410.078,293.427,34.0459,19.0256,543.335,944.507,601.955,408.986,107.597
194.13,44208,27210,29019,4116.6,27210,374.5,348.2,73.843,380.65,12.118,32.452,235.52,678.13,107.93,62.486,219.06,413.032,293.991,33.929,18.8317,546.846,946.458,611.06,419.195,104.912
193.97,44288,27237,29305,4124.8,27237,375.03,348.18,74.186,378.99,12.154,32.567,236.72,677.38,108.58,62.743,219.48,411.881,294.608,34.5266,18.9255,546.837,951.8,617.409,403.727,105.47
194.89,44439,27369,29136,4148.8,27369,376.68,350.29,74.257,381.45,12.293,32.746,236.22,680.72,108.09,63.069,219.8,413.797,298.49,33.9524,19.1408,553.817,948.816,619.027,416.477,104.997
193.65,44247,27420,29237,4155.3,27420,374.5,348.09,74.083,378.21,12.291,32.415,236.13,677.85,110.93,62.606,218.91,412.346,296.016,34.4291,19.0191,549.361,941.174,629.666,406.762,107.474
193.45,44167,27266,29068,4134.2,27266,373.81,347.82,74.147,377.67,12.123,32.359,234.53,674.13,109.09,62.251,218.58,411.036,295.616,34.0341,19.0552,548.534,941.781,610.06,413.733,105.904
194.33,44241,27305,29128,4129.5,27305,374.75,348.84,73.74,381.37,12.216,32.476,236.8,680.84,108.9,62.78,219.44,412.351,294.389,34.1091,18.8111,547.81,949.672,619.76,415.203,105.747
193.23,44303,27119,29093,4104.3,27119,373.97,345.86,74.183,376.95,11.976,32.412,234.94,672.85,108.78,62.733,218.11,411.341,291.624,33.9013,18.772,541.568,938.656,607.177,414.826,105.68
193.74,44165,27202,29392,4117.3,27202,373.19,347.1,74.025,378.95,12.099,32.372,236.76,675.64,108.61,62.579,218.88,409.502,293.453,34.7922,18.8431,545.447,953.817,615.339,399.217,105.51
194.3,44318,27304,29144,4141.8,27304,376.51,350.11,74.537,378.85,12.205,32.737,234.96,676.81,108.39,62.402,220,413.966,297.501,34.2153,19.1584,551.114,951.185,610.31,409.648,105.273
194.81,44719,27377,29357,4156.8,27377,379.14,350.74,74.883,379.01,12.307,33.173,235.33,681.09,108.33,63.614,220.5,416.596,299.791,34.3279,19.3164,553.807,956.511,621.53,404.241,105.191
194.18,44271,27232,29197,4126.5,27232,375.38,348.44,74.638,378.43,12.112,32.603,235.28,673.07,108.46,62.242,219.21,412.854,295.154,34.3768,18.9932,547.47,946.07,607.571,407.044,105.359
192.26,44058,27201,29060,4120.5,27201,371.35,344.84,73.776,375.27,12.016,32.012,235.05,671.46,110.47,62.269,217.24,408.276,292.052,33.9787,18.8491,542.63,932.23,613.296,413.687,107.135
